ID,article,que,rule,que_transfer,ans,ans_word
992,商人_人1 和_c1 它_人2 做朋友_事1 業績_物1 就_d1 會_v1 減少_v2,商人和誰做朋友，業績就會減少,人1 + c1 + 人2 + 事1 + 物1 + d1 + v1 + v2,人1 + c1 + 誰 + 事1 + 物1 + d1 + v1 + v2,人2,它
993,商人_人1 和_c1 它_人2 做朋友_事1 業績_物1 就_d1 會_v1 減少_v2,商人和它做什麼事情，業績就會減少,人1 + c1 + 人2 + 事1 + 物1 + d1 + v1 + v2,人1 + c1 + 人2 + 什麼事情 + 物1 + d1 + v1 + v2,事1,做朋友
994,商人_人1 和_c1 它_人2 做朋友_事1 業績_物1 就_d1 會_v1 減少_v2,商人和它做朋友，什麼就會減少,人1 + c1 + 人2 + 事1 + 物1 + d1 + v1 + v2,人1 + c1 + 人2 + 事1 + 什麼 + d1 + v1 + v2,物1,業績
995,愚笨_a1 的_uj1 人_人1 喜歡_v1 和_c1 懶惰_人2 做朋友_事1,愚笨的人，喜歡和誰做朋友,a1 + uj1 + 人1 + v1 + c1 + 人2 + 事1,a1 + uj1 + 人1 + v1 + c1 + 誰 + 事1,人2,懶惰
996,愚笨_a1 的_uj1 人_人1 喜歡_v1 和_c1 懶惰_人2 做朋友_事1,愚笨的人，喜歡和懶惰做什麼事情,a1 + uj1 + 人1 + v1 + c1 + 人2 + 事1,a1 + uj1 + 人1 + v1 + c1 + 人2 + 什麼事情,事1,做朋友
999,再體_d1 會_v1 痛苦_物1 和_c1 後悔_物2,再體會什麼和後悔,d1 + v1 + 物1 + c1 + 物2,d1 + v1 + 什麼 + c1 + 物2,物1,痛苦
1000,再體_d1 會_v1 痛苦_物1 和_c1 後悔_物2,再體會痛苦和什麼,d1 + v1 + 物1 + c1 + 物2,d1 + v1 + 物1 + c1 + 什麼,物2,後悔
1003,所以_c1 我們_人1 要_v1 做_v2 一個_m1 勤勞_a1 的_uj1 人_人2,所以誰要做一個勤勞的人,c1 + 人1 + v1 + v2 + m1 + a1 + uj1 + 人2,c1 + 誰 + v1 + v2 + m1 + a1 + uj1 + 人2,人1,我們
1004,所以_c1 我們_人1 要_v1 做_v2 一個_m1 勤勞_a1 的_uj1 人_人2,所以我們要做一個勤勞的誰,c1 + 人1 + v1 + v2 + m1 + a1 + uj1 + 人2,c1 + 人1 + v1 + v2 + m1 + a1 + uj1 + 誰,人2,人
1005,你_人1 從_p1 廣大_a1 的_uj1 田野_地1 流過_v1,誰從廣大的田野流過,人1 + p1 + a1 + uj1 + 地1 + v1,誰 + p1 + a1 + uj1 + 地1 + v1,人1,你
1006,你_人1 從_p1 廣大_a1 的_uj1 田野_地1 流過_v1,你從廣大的什麼地方流過,人1 + p1 + a1 + uj1 + 地1 + v1,人1 + p1 + a1 + uj1 + 什麼地方 + v1,地1,田野
1007,帶來_v1 深山_地1 裡_f1 的_uj1 氣息_物1,帶來哪裡的氣息,v1 + 地1 + f1 + uj1 + 物1,v1 + 哪裡 + uj1 + 物1,地1,深山
1008,帶來_v1 深山_地1 裡_f1 的_uj1 氣息_物1,帶來深山的什麼東西,v1 + 地1 + f1 + uj1 + 物1,v1 + 地1 + uj1 + 什麼東西,物1,氣息
1009,松針_物1 和_c1 青苔_物2 把_p1 河水_物3 染綠_v1 了_ul1,什麼和青苔把河水染綠了,物1 + c1 + 物2 + p1 + 物3 + v1 + ul1,什麼 + c1 + 物2 + p1 + 物3 + v1 + ul1,物1,松針
1010,松針_物1 和_c1 青苔_物2 把_p1 河水_物3 染綠_v1 了_ul1,松針和什麼把河水染綠了,物1 + c1 + 物2 + p1 + 物3 + v1 + ul1,物1 + c1 + 什麼 + p1 + 物3 + v1 + ul1,物2,青苔
1011,松針_物1 和_c1 青苔_物2 把_p1 河水_物3 染綠_v1 了_ul1,松針和青苔把什麼染綠了,物1 + c1 + 物2 + p1 + 物3 + v1 + ul1,物1 + c1 + 物2 + p1 + 什麼 + v1 + ul1,物3,河水
1012,你_人1 從_p1 都市_地1 的_uj1 邊緣_n1 流過_v1,誰從都市的邊緣流過,人1 + p1 + 地1 + uj1 + n1 + v1,誰 + p1 + 地1 + uj1 + n1 + v1,人1,你
1013,你_人1 從_p1 都市_地1 的_uj1 邊緣_n1 流過_v1,你從哪裡的邊緣流過,人1 + p1 + 地1 + uj1 + n1 + v1,人1 + p1 + 哪裡 + uj1 + n1 + v1,地1,都市
1014,帶來_v1 人群_n1 的_uj1 快樂_物1 和_c1 奮勉_物2,帶來人群的什麼和勤勉,v1 + n1 + uj1 + 物1 + c1 + 物2,v1 + n1 + uj1 + 什麼 + c1,物1,快樂
1015,帶來_v1 人群_n1 的_uj1 快樂_物1 和_c1 奮勉_物2,帶來人群的快樂和什麼,v1 + n1 + uj1 + 物1 + c1 + 物2,v1 + n1 + uj1 + 物1 + c1 + 什麼,物2,奮勉
1016,李先生_人1 的_uj1 好_a1 脾氣_物1 是_v1 很_d1 有名_a2 的_uj2,誰的好脾氣是很有名的,人1 + uj1 + a1 + 物1 + v1 + d1 + a2 + uj2,誰 + uj1 + a1 + 物1 + v1 + d1 + a2 + uj1,人1,李先生
1017,李先生_人1 的_uj1 好_a1 脾氣_物1 是_v1 很_d1 有名_a2 的_uj2,李先生的什麼是很有名的,人1 + uj1 + a1 + 物1 + v1 + d1 + a2 + uj2,人1 + uj1 + 什麼 + v1 + d1 + a2 + uj1,物1,脾氣
1022,鄰居_人1 們_k1 覺得_v1 他_人2 的_uj1 好_a1 脾氣_物1 真是_d1 稀奇_a2,誰覺得他的好脾氣真是稀奇,人1 + k1 + v1 + 人2 + uj1 + a1 + 物1 + d1 + a2,誰 + v1 + 人2 + uj1 + a1 + 物1 + d1 + a2,人1,鄰居
1023,鄰居_人1 們_k1 覺得_v1 他_人2 的_uj1 好_a1 脾氣_物1 真是_d1 稀奇_a2,鄰居們覺得誰的好脾氣真是稀奇,人1 + k1 + v1 + 人2 + uj1 + a1 + 物1 + d1 + a2,人1 + k1 + v1 + 誰 + uj1 + a1 + 物1 + d1 + a2,人2,他
1024,鄰居_人1 們_k1 覺得_v1 他_人2 的_uj1 好_a1 脾氣_物1 真是_d1 稀奇_a2,鄰居們覺得他的什麼東西真是稀奇,人1 + k1 + v1 + 人2 + uj1 + a1 + 物1 + d1 + a2,人1 + k1 + v1 + 人2 + uj1 + 什麼東西 + d1 + a2,物1,脾氣
1025,都_d1 對_p1 他_人1 佩服_v1 得_ud1 不得了_l1,都對誰佩服得不得了,d1 + p1 + 人1 + v1 + ud1 + l1,d1 + p1 + 誰 + v1 + ud1 + l1,人1,他
1026,李先生_人1 請_v1 幾個_m1 朋友_人2 到_v2 餐廳_地1 去_v3 吃飯_事1,誰請幾個朋友到餐廳去吃飯,人1 + v1 + m1 + 人2 + v2 + 地1 + v3 + 事1,誰 + v1 + m1 + 人2 + v2 + 地1 + v3 + 事1,人1,李先生
1027,李先生_人1 請_v1 幾個_m1 朋友_人2 到_v2 餐廳_地1 去_v3 吃飯_事1,李先生請幾個朋友到哪裡去吃飯,人1 + v1 + m1 + 人2 + v2 + 地1 + v3 + 事1,人1 + v1 + m1 + 人2 + v2 + 哪裡 + v3 + 事1,地1,餐廳
1028,李先生_人1 請_v1 幾個_m1 朋友_人2 到_v2 餐廳_地1 去_v3 吃飯_事1,李先生請幾個朋友到餐廳去做什麼事,人1 + v1 + m1 + 人2 + v2 + 地1 + v3 + 事1,人1 + v1 + m1 + 人2 + v2 + 地1 + v3 + 什麼,事1,吃飯
1029,餐廳_地1 裡_f1 有_v1 一個_m1 新來_v2 的_uj1 服務生_人1,什麼地方裡有一個新來的服務生,地1 + f1 + v1 + m1 + v2 + uj1 + 人1,什麼地方 + f1 + v1 + m1 + v2 + uj1 + 人1,地1,餐廳
1030,餐廳_地1 裡_f1 有_v1 一個_m1 新來_v2 的_uj1 服務生_人1,餐廳裡有一個新來的誰,地1 + f1 + v1 + m1 + v2 + uj1 + 人1,地1 + f1 + v1 + m1 + v2 + uj1 + 誰,人1,服務生
1031,上菜_事1 不_d1 小心_n1 把_p1 一碗_m1 熱湯_物1 打翻_v1 了_ul1,做什麼事情不小心，把一碗熱湯打翻了,事1 + d1 + n1 + p1 + m1 + 物1 + v1 + ul1,什麼事情 + d1 + n1 + p1 + m1 + 物1 + v1 + ul1,事1,上菜
1032,上菜_事1 不_d1 小心_n1 把_p1 一碗_m1 熱湯_物1 打翻_v1 了_ul1,上菜不小心，把一碗什麼東西打翻了,事1 + d1 + n1 + p1 + m1 + 物1 + v1 + ul1,事1 + d1 + n1 + p1 + m1 + 什麼東西 + v1 + ul1,物1,熱湯
1033,不但_c1 弄_v1 髒_y1 了_ul1 自己_人1 的_uj1 袖子_物1 還_d1 濺_v2 了_ul2 李先生_人2 一身_m1,不但弄髒了誰的袖子，還濺了李先生一身,c1 + v1 + y1 + ul1 + 人1 + uj1 + 物1 + d1 + v2 + ul2 + 人2 + m1,c1 + v1 + y1 + ul1 + 誰 + uj1 + 物1 + d1 + v2 + ul1 + 人2 + m1,人1,自己
1034,不但_c1 弄_v1 髒_y1 了_ul1 自己_人1 的_uj1 袖子_物1 還_d1 濺_v2 了_ul2 李先生_人2 一身_m1,不但弄髒了自己的什麼，還濺了李先生一身,c1 + v1 + y1 + ul1 + 人1 + uj1 + 物1 + d1 + v2 + ul2 + 人2 + m1,c1 + v1 + y1 + ul1 + 人1 + uj1 + 什麼 + d1 + v2 + ul1 + 人2 + m1,物1,袖子
1035,不但_c1 弄_v1 髒_y1 了_ul1 自己_人1 的_uj1 袖子_物1 還_d1 濺_v2 了_ul2 李先生_人2 一身_m1,不但弄髒了自己的袖子，還濺了誰一身,c1 + v1 + y1 + ul1 + 人1 + uj1 + 物1 + d1 + v2 + ul2 + 人2 + m1,c1 + v1 + y1 + ul1 + 人1 + uj1 + 物1 + d1 + v2 + ul1 + 誰 + m1,人2,李先生
1036,把_p1 李先生_人1 嚇_v1 了_ul1 一大跳_i1,把誰下了一大跳,p1 + 人1 + v1 + ul1 + i1,p1 + 誰 + ul1 + i1,人1,李先生
1037,服務生_人1 慌_a1 了_ul1,誰慌了?,人1 + a1 + ul1,誰 + a1 + ul1,人1,服務生
1038,李先生_人1 站_v1 起來_v2 從_zg1 口袋_物1 裡_f1 掏_v3 出_v4 一條_m1 手帕_物2,誰站起來，從口袋裡掏出一條手帕,人1 + v1 + v2 + zg1 + 物1 + f1 + v3 + v4 + m1 + 物2,誰 + v1 + v2 + zg1 + 物1 + f1 + v3 + v4 + m1 + 物2,人1,李先生
1040,李先生_人1 站_v1 起來_v2 從_zg1 口袋_物1 裡_f1 掏_v3 出_v4 一條_m1 手帕_物2,李先生站起來，從口袋裡掏出一條什麼東西,人1 + v1 + v2 + zg1 + 物1 + f1 + v3 + v4 + m1 + 物2,人1 + v1 + v2 + zg1 + 物1 + f1 + v3 + v4 + m1 + 什麼東西,物2,手帕
1044,朋友_人1 們_k1 以為_c1 他_人2 是_v1 要_v2 擦_v3 自己_人3 的_uj1 衣服_物1,朋友們以為誰是要擦自己的衣服,人1 + k1 + c1 + 人2 + v1 + v2 + v3 + 人3 + uj1 + 物1,人1 + k1 + c1 + 誰 + v1 + v2 + v3 + 人3 + uj1 + 物1,人2,他
1045,朋友_人1 們_k1 以為_c1 他_人2 是_v1 要_v2 擦_v3 自己_人3 的_uj1 衣服_物1,朋友們以為他是要擦自己的什麼,人1 + k1 + c1 + 人2 + v1 + v2 + v3 + 人3 + uj1 + 物1,人1 + k1 + c1 + 人2 + v1 + v2 + v3 + 人3 + uj1 + 什麼,物1,衣服
1046,沒_zg1 想到_v1 他_人1 伸手_v2 去_v3 擦_v4 服務生_人2 的_uj1 袖子_物1,沒想到他伸手去擦誰的袖子,zg1 + v1 + 人1 + v2 + v3 + v4 + 人2 + uj1 + 物1,zg1 + v1 + 人1 + v2 + v3 + v4 + 誰 + uj1 + 物1,人2,服務生
1047,沒_zg1 想到_v1 他_人1 伸手_v2 去_v3 擦_v4 服務生_人2 的_uj1 袖子_物1,沒想到他伸手去擦服務生的什麼,zg1 + v1 + 人1 + v2 + v3 + v4 + 人2 + uj1 + 物1,zg1 + v1 + 人1 + v2 + v3 + v4 + 人2 + uj1 + 什麼,物1,袖子
1048,他_人1 的_uj1 態度_物1 就_d1 像_v1 對待_v2 自己_人2 的_uj2 孩子_人3 一樣_r1,誰的態度就像對待自己的孩子一樣,人1 + uj1 + 物1 + d1 + v1 + v2 + 人2 + uj2 + 人3 + r1,誰 + uj1 + 物1 + d1 + v1 + v2 + 人2 + uj1 + 人3 + r1,人1,他
1049,他_人1 的_uj1 態度_物1 就_d1 像_v1 對待_v2 自己_人2 的_uj2 孩子_人3 一樣_r1,他的什麼就像對待自己的孩子一樣,人1 + uj1 + 物1 + d1 + v1 + v2 + 人2 + uj2 + 人3 + r1,人1 + uj1 + 什麼 + d1 + v1 + v2 + 人2 + uj1 + 人3 + r1,物1,態度
1050,他_人1 的_uj1 態度_物1 就_d1 像_v1 對待_v2 自己_人2 的_uj2 孩子_人3 一樣_r1,他的態度就像對待誰的孩子一樣,人1 + uj1 + 物1 + d1 + v1 + v2 + 人2 + uj2 + 人3 + r1,人1 + uj1 + 物1 + d1 + v1 + v2 + 誰 + uj1 + 人3 + r1,人2,自己
1051,他_人1 的_uj1 態度_物1 就_d1 像_v1 對待_v2 自己_人2 的_uj2 孩子_人3 一樣_r1,他的態度就像對待自己的誰一樣,人1 + uj1 + 物1 + d1 + v1 + v2 + 人2 + uj2 + 人3 + r1,人1 + uj1 + 物1 + d1 + v1 + v2 + 人2 + uj1 + 誰 + r1,人3,孩子
1052,李先生_人1 陪_v1 太太_人2 到_v2 醫院_地1 看病_事1,誰陪太太到醫院看病,人1 + v1 + 人2 + v2 + 地1 + 事1,誰 + v1 + 人2 + v2 + 地1 + 事1,人1,李先生
1053,李先生_人1 陪_v1 太太_人2 到_v2 醫院_地1 看病_事1,李先生陪誰到醫院看病,人1 + v1 + 人2 + v2 + 地1 + 事1,人1 + v1 + 誰 + v2 + 地1 + 事1,人2,太太
1054,李先生_人1 陪_v1 太太_人2 到_v2 醫院_地1 看病_事1,李先生陪太太到哪裡看病,人1 + v1 + 人2 + v2 + 地1 + 事1,人1 + v1 + 人2 + v2 + 哪裡 + 事1,地1,醫院
1055,李先生_人1 陪_v1 太太_人2 到_v2 醫院_地1 看病_事1,李先生陪太太到醫院做什麼事情,人1 + v1 + 人2 + v2 + 地1 + 事1,人1 + v1 + 人2 + v2 + 地1 + 什麼事情,事1,看病
1056,有_v1 一個_m1 護士_人1 跑_v2 過來_t1 迎面_d1 撞上_v3 了_ul1 李先生_人2,有一個誰跑過來，迎面撞上了李先生,v1 + m1 + 人1 + v2 + t1 + d1 + v3 + ul1 + 人2,v1 + m1 + 誰 + v2 + t1 + d1 + v3 + ul1 + 人2,人1,護士
1057,有_v1 一個_m1 護士_人1 跑_v2 過來_t1 迎面_d1 撞上_v3 了_ul1 李先生_人2,有一個護士跑過來，迎面撞上了誰,v1 + m1 + 人1 + v2 + t1 + d1 + v3 + ul1 + 人2,v1 + m1 + 人1 + v2 + t1 + d1 + v3 + ul1 + 誰,人2,李先生
1058,李先生_人1 的_uj1 鼻子_物1 被_p1 那個_r1 人_人2 的_uj2 頭_物2 重重_a1 的_uj3 撞_v1 了_ul1 一下_m1,誰的鼻子背那個人的頭重重的撞了一下,人1 + uj1 + 物1 + p1 + r1 + 人2 + uj2 + 物2 + a1 + uj3 + v1 + ul1 + m1,誰 + uj1 + 物1 + r1 + 人2 + uj1 + 物2 + a1 + uj1 + v1 + ul1 + m1,人1,李先生
1059,李先生_人1 的_uj1 鼻子_物1 被_p1 那個_r1 人_人2 的_uj2 頭_物2 重重_a1 的_uj3 撞_v1 了_ul1 一下_m1,李先生的什麼被那個人的頭重重的撞了一下,人1 + uj1 + 物1 + p1 + r1 + 人2 + uj2 + 物2 + a1 + uj3 + v1 + ul1 + m1,人1 + uj1 + 什麼 + p1 + r1 + 人2 + uj1 + 物2 + a1 + uj1 + v1 + ul1 + m1,物1,鼻子
1060,李先生_人1 的_uj1 鼻子_物1 被_p1 那個_r1 人_人2 的_uj2 頭_物2 重重_a1 的_uj3 撞_v1 了_ul1 一下_m1,李先生的鼻子被那個人的什麼重重的撞了一下,人1 + uj1 + 物1 + p1 + r1 + 人2 + uj2 + 物2 + a1 + uj3 + v1 + ul1 + m1,人1 + uj1 + 物1 + p1 + r1 + 人2 + uj1 + 什麼 + a1 + uj1 + v1 + ul1 + m1,物2,頭
1061,李先生_人1 伸手_v1 去_v2 摸_v3 護士_人2 的_uj1 頭_物1,誰還伸手去摸護士的頭,人1 + v1 + v2 + v3 + 人2 + uj1 + 物1,誰 + v1 + v2 + v3 + 人2 + uj1 + 物1,人1,李先生
1062,李先生_人1 伸手_v1 去_v2 摸_v3 護士_人2 的_uj1 頭_物1,李先生還伸手去摸誰的頭,人1 + v1 + v2 + v3 + 人2 + uj1 + 物1,人1 + v1 + v2 + v3 + 誰 + uj1 + 物1,人2,護士
1064,難_a1 道_q1 你_人1 從來_d1 不_d2 生氣_n1 嗎_y1,難道誰從來不生氣嗎,a1 + q1 + 人1 + d1 + d2 + n1 + y1,a1 + q1 + 誰 + d1 + d2 + n1 + y1,人1,你
1065,但是_c1 你_人1 只要_c2 多_m1 替_p1 別人_人2 想_v1 想_v2 氣_物1 就_d1 消_v3 了_ul1,但是誰只要多替別人想想，氣就消了,c1 + 人1 + c2 + m1 + p1 + 人2 + v1 + v2 + 物1 + d1 + v3 + ul1,c1 + 誰 + c2 + m1 + p1 + 人2 + v1 + v1 + 物1 + d1 + v3 + ul1,人1,你
1066,但是_c1 你_人1 只要_c2 多_m1 替_p1 別人_人2 想_v1 想_v2 氣_物1 就_d1 消_v3 了_ul1,但是你只要多替別人想想，什麼就消了,c1 + 人1 + c2 + m1 + p1 + 人2 + v1 + v2 + 物1 + d1 + v3 + ul1,c1 + 人1 + c2 + m1 + p1 + 人2 + v1 + v1 + 什麼 + d1 + v3 + ul1,物1,氣
1067,我_人1 總_b1 覺得_v1 隨便_d1 對_p1 人_人2 發_n1 脾氣_物1 是_v2 不_d2 應該_v3 的_uj1,誰總覺得，隨便對人發脾氣是不應該的,人1 + b1 + v1 + d1 + p1 + 人2 + n1 + 物1 + v2 + d2 + v3 + uj1,誰 + b1 + v1 + d1 + p1 + 人2 + n1 + 物1 + v2 + d2 + v3 + uj1,人1,我
1068,美國_地1 有位_n1 發明家_人1 名叫_v1 貝爾_人2,哪裡有位發明家名叫貝爾,地1 + n1 + 人1 + v1 + 人2,哪裡 + n1 + 人1 + v1 + 人2,地1,美國
1069,他父親_人1 是_v1 教_v2 聾啞人_人2 說話_事1 的_uj1 專家_人3 所以_c1 貝爾_人4 從_p1 小_a1 就_d1 喜歡_v3 研究_vn1 人類_人5 說話_事2 的_uj2 聲音_物1,誰是教聾啞人說話的專家，所以貝爾從小就喜歡研究人類說話的聲音,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事2 + uj2 + 物1,誰 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事1 + uj1 + 物1,人1,他父親
1070,他父親_人1 是_v1 教_v2 聾啞人_人2 說話_事1 的_uj1 專家_人3 所以_c1 貝爾_人4 從_p1 小_a1 就_d1 喜歡_v3 研究_vn1 人類_人5 說話_事2 的_uj2 聲音_物1,他父親是教誰說話的專家，所以貝爾從小就喜歡研究人類說話的聲音,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事2 + uj2 + 物1,人1 + v1 + v2 + 誰 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事1 + uj1 + 物1,人2,聾啞人
1071,他父親_人1 是_v1 教_v2 聾啞人_人2 說話_事1 的_uj1 專家_人3 所以_c1 貝爾_人4 從_p1 小_a1 就_d1 喜歡_v3 研究_vn1 人類_人5 說話_事2 的_uj2 聲音_物1,他父親是教聾啞人說話的專家，所以誰從小就喜歡研究人類說話的聲音,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事2 + uj2 + 物1,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 誰 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事1 + uj1 + 物1,人4,貝爾
1072,他父親_人1 是_v1 教_v2 聾啞人_人2 說話_事1 的_uj1 專家_人3 所以_c1 貝爾_人4 從_p1 小_a1 就_d1 喜歡_v3 研究_vn1 人類_人5 說話_事2 的_uj2 聲音_物1,他父親是教聾啞人說話的專家，所以貝爾從小就喜歡研究人類做什麼事情的聲音,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 事2 + uj2 + 物1,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3 + c1 + 人4 + p1 + a1 + d1 + v3 + vn1 + 人5 + 什麼事情 + uj1 + 物1,事2,說話
1073,他父親_人1 是_v1 教_v2 聾啞人_人2 說話_事1 的_uj1 專家_人3,誰是教聾啞人說話的專家,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3,誰 + v1 + v2 + 人2 + 事1 + uj1 + 人3,人1,他父親
1074,他父親_人1 是_v1 教_v2 聾啞人_人2 說話_事1 的_uj1 專家_人3,他父親是教誰說話的專家,人1 + v1 + v2 + 人2 + 事1 + uj1 + 人3,人1 + v1 + v2 + 誰 + 事1 + uj1 + 人3,人2,聾啞人
1075,所以_c1 貝爾_人1 從_p1 小_a1 就_d1 喜歡_v1 研究_vn1 人類_人2 說話_事1 的_uj1 聲音_物1,所以誰從小就喜歡研究人類說話的聲音,c1 + 人1 + p1 + a1 + d1 + v1 + vn1 + 人2 + 事1 + uj1 + 物1,c1 + 誰 + p1 + a1 + d1 + v1 + vn1 + 人2 + 事1 + uj1 + 物1,人1,貝爾
1076,所以_c1 貝爾_人1 從_p1 小_a1 就_d1 喜歡_v1 研究_vn1 人類_人2 說話_事1 的_uj1 聲音_物1,所以貝爾從小就喜歡研究人類做什麼事情的聲音,c1 + 人1 + p1 + a1 + d1 + v1 + vn1 + 人2 + 事1 + uj1 + 物1,c1 + 人1 + p1 + a1 + d1 + v1 + vn1 + 人2 + 什麼事情 + uj1 + 物1,事1,說話
1077,貝爾_人1 出生_v1 在_p1 英國_地1,誰出生在英國,人1 + v1 + p1 + 地1,誰 + v1 + p1 + 地1,人1,貝爾
1078,貝爾_人1 出生_v1 在_p1 英國_地1,貝爾在哪裡出生,人1 + v1 + p1 + 地1,人1 + p1 + 哪裡 + v1,地1,英國
1079,二十四_m1 歲_zg1 才_d1 來_v1 到_v2 美國_地1,二十四歲才來到什麼地方,m1 + zg1 + d1 + v1 + v2 + 地1,m1 + zg1 + d1 + v1 + v2 + 什麼地方,地1,美國
1080,貝爾_人1 出生_v1 在_p1 英國_地1 二十四_m1 歲_zg1 才_d1 來_v2 到_v3 美國_地2,誰出生在英國，二十四歲才來到美國,人1 + v1 + p1 + 地1 + m1 + zg1 + d1 + v2 + v3 + 地2,誰 + v1 + p1 + 地1 + m1 + zg1 + d1 + v2 + v3 + 地2,人1,貝爾
1081,貝爾_人1 出生_v1 在_p1 英國_地1 二十四_m1 歲_zg1 才_d1 來_v2 到_v3 美國_地2,貝爾出生在哪裡，二十四歲才來到美國,人1 + v1 + p1 + 地1 + m1 + zg1 + d1 + v2 + v3 + 地2,人1 + v1 + p1 + 哪裡 + m1 + zg1 + d1 + v2 + v3 + 地2,地1,英國
1082,貝爾_人1 出生_v1 在_p1 英國_地1 二十四_m1 歲_zg1 才_d1 來_v2 到_v3 美國_地2,貝爾出生在英國，二十四歲才來到什麼地方,人1 + v1 + p1 + 地1 + m1 + zg1 + d1 + v2 + v3 + 地2,人1 + v1 + p1 + 地1 + m1 + zg1 + d1 + v2 + v3 + 什麼地方,地2,美國
1083,電報_物1 已經_d1 通行_j1 了_ul1 三十多年_時1,什麼東西已經通行了三十多年,物1 + d1 + j1 + ul1 + 時1,什麼東西 + d1 + j1 + ul1 + 時1,物1,電報
1084,電報_物1 已經_d1 通行_j1 了_ul1 三十多年_時1,電報已經通行了多久,物1 + d1 + j1 + ul1 + 時1,物1 + d1 + j1 + ul1 + 多久,時1,三十多年
1089,他_人1 想_v1 電報_物1 可以_c1 把_p1 文字_物2 送到_v2 很遠_a1 的_uj1 地方_n1 去_v3,誰想電報可以把文字輸送到很遠的地方去,人1 + v1 + 物1 + c1 + p1 + 物2 + v2 + a1 + uj1 + n1 + v3,誰 + v1 + 物1 + c1 + p1 + 物2 + v2 + a1 + uj1 + n1 + v3,人1,他
1090,他_人1 想_v1 電報_物1 可以_c1 把_p1 文字_物2 送到_v2 很遠_a1 的_uj1 地方_n1 去_v3,他想什麼東西可以把文字輸送到很遠的地方去,人1 + v1 + 物1 + c1 + p1 + 物2 + v2 + a1 + uj1 + n1 + v3,人1 + v1 + 什麼東西 + c1 + p1 + 物2 + v2 + a1 + uj1 + n1 + v3,物1,電報
1091,他_人1 想_v1 電報_物1 可以_c1 把_p1 文字_物2 送到_v2 很遠_a1 的_uj1 地方_n1 去_v3,他想電報可以把什麼輸送到很遠的地方去,人1 + v1 + 物1 + c1 + p1 + 物2 + v2 + a1 + uj1 + n1 + v3,人1 + v1 + 物1 + c1 + p1 + 什麼 + v2 + a1 + uj1 + n1 + v3,物2,文字
1092,有_v1 沒有_v2 可能_v3 把_p1 聲音_物1 也_d1 送到_v4 很遠_a1 的_uj1 地_n1 方_q1 呢_y1,有沒有可能把什麼東西也送到很遠的地方呢,v1 + v2 + v3 + p1 + 物1 + d1 + v4 + a1 + uj1 + n1 + q1 + y1,v1 + v2 + v3 + p1 + 什麼東西 + d1 + v4 + a1 + uj1 + n1 + q1 + y1,物1,聲音
1093,貝爾_人1 和_c1 他_人2 的_uj1 朋友_人3 華生_人4 開始_v1 研究_事1 電話_物1,誰和他的朋友華生開始研究電話,人1 + c1 + 人2 + uj1 + 人3 + 人4 + v1 + 事1 + 物1,誰 + c1 + 人2 + uj1 + 人3 + 人4 + v1 + 事1 + 物1,人1,貝爾
1094,貝爾_人1 和_c1 他_人2 的_uj1 朋友_人3 華生_人4 開始_v1 研究_事1 電話_物1,貝爾和他的朋友什麼人開始研究電話,人1 + c1 + 人2 + uj1 + 人3 + 人4 + v1 + 事1 + 物1,人1 + c1 + 人2 + uj1 + 人3 + 什麼人 + v1 + 事1 + 物1,人4,華生
1095,貝爾_人1 和_c1 他_人2 的_uj1 朋友_人3 華生_人4 開始_v1 研究_事1 電話_物1,貝爾和他的朋友華生開始研究什麼,人1 + c1 + 人2 + uj1 + 人3 + 人4 + v1 + 事1 + 物1,人1 + c1 + 人2 + uj1 + 人3 + 人4 + v1 + 事1 + 什麼,物1,電話
1097,經過_p1 了_ul1 六年_時1,經過了多久,p1 + ul1 + 時1,p1 + ul1 + 多久,時1,六年
1098,華生_人1 非常_d1 疲倦_a1 就_d2 在_p1 自己_人2 的_uj1 小房_地1 間_f1 裡_f2 打瞌睡_事1,誰非常疲倦，就在自己的小房間裡打瞌睡,人1 + d1 + a1 + d2 + p1 + 人2 + uj1 + 地1 + f1 + f2 + 事1,誰 + d1 + a1 + d2 + p1 + 人2 + uj1 + 地1 + f1 + f2 + 事1,人1,華生
